incident_id,date,location,casualties
885,1940-04-12,Birmingham,11
886,1939-10-15,Manchester,16
887,1939-09-18,Birmingham,12
888,1939-10-14,London,8
889,1939-10-11,Manchester,6
890,1939-10-12,Coventry,10
891,1939-12-18,Birmingham,9
892,1940-04-20,Manchester,5
893,1940-02-16,Birmingham,11
894,1939-11-08,Manchester,8
895,1940-04-20,London,9
896,1939-10-14,Liverpool,12
897,1940-02-14,Liverpool,13
898,1939-12-14,Liverpool,8
899,1940-04-28,London,13
900,1939-11-19,Liverpool,5
901,1940-03-30,Coventry,11
902,1940-04-12,Coventry,12
903,1939-10-06,Birmingham,11
904,1939-10-21,London,13
905,1940-02-12,Coventry,10
906,1939-10-26,Coventry,7
907,1939-12-09,Liverpool,9
908,1939-12-04,Coventry,7
909,1940-03-14,Manchester,10
910,1940-01-10,Coventry,12
911,1940-04-30,Manchester,5
912,1940-01-19,Birmingham,5
913,1940-04-06,Birmingham,7
914,1939-09-10,Manchester,7
915,1939-10-15,Liverpool,8
916,1940-03-24,Coventry,8
917,1940-01-10,London,11
918,1939-09-08,Liverpool,10
919,1939-11-01,London,8
920,1939-10-16,Manchester,9
921,1940-01-25,Liverpool,14
922,1940-03-25,Manchester,10
923,1940-01-22,London,11
924,1940-04-14,London,7
925,1939-12-20,London,9
926,1940-01-04,Coventry,8
927,1940-02-04,Liverpool,8
928,1939-11-26,Birmingham,7
929,1940-05-07,Liverpool,10
930,1939-09-25,Birmingham,6
931,1939-10-28,Manchester,6
932,1940-04-03,Birmingham,10
933,1940-01-06,Coventry,4
934,1939-10-14,Coventry,7
935,1940-03-24,Birmingham,13
936,1940-02-16,London,9
937,1939-10-17,Coventry,13
938,1939-09-04,Liverpool,3
939,1940-04-24,Birmingham,13
940,1939-09-19,Liverpool,10
941,1940-04-22,Liverpool,12
942,1939-12-20,Manchester,9
943,1940-02-08,Liverpool,6
944,1940-01-18,Liverpool,10
945,1940-04-10,London,5
946,1940-03-28,Liverpool,11
947,1940-05-01,Birmingham,14
948,1940-03-28,Coventry,7
949,1940-01-07,Birmingham,8
950,1939-11-30,Coventry,7
951,1939-10-24,Birmingham,7
952,1940-03-26,Coventry,9
953,1939-11-16,Manchester,12
954,1940-01-05,Liverpool,14
955,1940-04-04,London,11
956,1940-03-09,Liverpool,5
957,1939-11-07,Liverpool,9
958,1939-09-28,Liverpool,10
959,1939-12-20,Birmingham,13
960,1939-10-06,London,9
961,1939-12-25,Manchester,6
962,1939-09-12,Liverpool,14
963,1939-12-23,Birmingham,6
964,1940-04-19,London,9
965,1940-01-18,London,10
966,1939-11-17,Manchester,4
967,1940-04-10,Manchester,8
968,1939-09-13,London,9
969,1939-11-27,Manchester,9
970,1940-03-13,Coventry,8
971,1940-01-25,Manchester,5
972,1940-05-06,London,7
973,1940-01-24,Coventry,10
974,1940-04-07,Liverpool,6
975,1940-02-11,Birmingham,5
976,1940-03-19,Coventry,6
977,1939-12-20,Manchester,9
978,1939-12-10,Coventry,9
979,1940-03-05,Manchester,8
980,1940-02-02,London,9
981,1939-10-10,Coventry,14
982,1939-10-23,Birmingham,4
983,1940-05-07,London,7
984,1939-11-17,Birmingham,8
985,1939-12-01,Manchester,12
986,1939-10-05,Coventry,5
987,1939-11-09,London,11
988,1940-03-30,London,7
989,1940-01-10,Liverpool,9
990,1940-03-26,Coventry,4
991,1940-02-27,Liverpool,11
992,1939-10-31,Coventry,6
993,1939-09-12,Manchester,9
994,1939-12-26,London,8
995,1940-01-31,Manchester,5
996,1940-04-01,Coventry,8
997,1940-02-21,Birmingham,7
998,1939-11-22,Manchester,12
999,1939-10-02,Liverpool,7
1000,1940-04-07,London,11
1001,1939-12-14,Coventry,14
1002,1940-02-17,Manchester,12
1003,1939-10-28,Liverpool,12
1004,1940-03-30,Manchester,7
1005,1939-10-08,Manchester,14
1006,1940-03-21,Birmingham,9
1007,1939-09-22,Manchester,9
1008,1940-04-08,Manchester,7
1009,1939-12-11,Birmingham,7
1010,1939-12-23,Coventry,11
1011,1939-10-06,Coventry,7
1012,1940-04-17,Coventry,8
1013,1939-11-24,Birmingham,14
1014,1939-11-07,Coventry,12
1015,1939-11-05,Birmingham,13
1016,1940-01-03,Birmingham,10
1017,1940-02-23,Coventry,5
1018,1940-02-10,Manchester,8
1019,1940-04-18,Coventry,9
1020,1939-09-12,Coventry,9
1021,1939-12-03,Liverpool,9
1022,1940-03-06,London,9
1023,1939-12-14,London,11
1024,1940-01-07,Birmingham,8
1025,1939-10-01,London,11
1026,1940-03-12,Liverpool,12
1027,1939-12-16,London,7
1028,1940-02-08,London,7
1029,1939-09-02,London,7
1030,1940-01-24,London,7
1031,1940-02-24,Liverpool,15
1032,1939-12-28,Manchester,5
1033,1940-03-10,London,11
1034,1939-09-01,Birmingham,7
1035,1940-03-28,Manchester,4
1036,1939-11-02,Birmingham,8
1037,1939-11-16,Coventry,6
1038,1940-03-26,Birmingham,11
1039,1940-02-18,Coventry,8
1040,1940-02-15,London,4
1041,1939-09-23,Coventry,9
1042,1940-04-28,Manchester,6
1043,1939-09-11,London,9
1044,1940-04-27,Manchester,9
1045,1940-03-08,Liverpool,6
1046,1939-12-06,Birmingham,11
1047,1940-03-21,London,11
1048,1940-01-25,Manchester,9
1049,1940-02-05,Coventry,11
1050,1940-04-04,Manchester,12
1051,1939-09-27,Birmingham,9
1052,1939-12-01,Liverpool,9
1053,1940-03-22,Manchester,8
1054,1939-12-11,Manchester,11
1055,1939-09-16,Manchester,7
1056,1939-11-07,Coventry,7
1057,1940-03-04,London,8
1058,1939-10-01,Coventry,9
1059,1939-10-09,Liverpool,4
1060,1939-09-03,Coventry,7
1061,1940-01-08,Birmingham,5
1062,1940-02-20,Birmingham,11
1063,1939-09-11,Liverpool,10
1064,1939-09-03,Manchester,7
1065,1940-02-10,London,6
1066,1940-03-08,Liverpool,7
1067,1939-11-14,Manchester,10
1068,1939-09-06,Manchester,7
1069,1940-01-03,London,5
1070,1940-02-13,Liverpool,9
1071,1939-10-17,Manchester,9
1072,1940-01-10,Coventry,13
1073,1940-02-14,Birmingham,9
1074,1940-02-03,Liverpool,11
1075,1940-03-06,Manchester,13
1076,1940-01-30,Coventry,9
1077,1939-09-04,Manchester,15
1078,1939-10-15,Coventry,11
1079,1940-01-04,London,12
1080,1939-11-25,Birmingham,13
1081,1939-09-16,Liverpool,10
1082,1939-12-31,Coventry,8
1083,1940-03-05,Manchester,6
1084,1940-01-28,Liverpool,9
1085,1939-09-08,Liverpool,7
1086,1939-10-17,Manchester,7
1087,1939-10-15,Birmingham,6
1088,1940-04-25,London,8
1089,1940-04-11,Birmingham,7
1090,1939-10-24,Manchester,17
1091,1939-10-28,Manchester,7
1092,1940-01-05,Birmingham,5
1093,1940-04-10,Birmingham,3
1094,1940-02-14,Coventry,8
1095,1939-11-20,Liverpool,8
1096,1940-05-04,Liverpool,14
1097,1939-12-08,Birmingham,11
1098,1939-10-05,Manchester,9
1099,1939-09-25,Manchester,9
1100,1939-10-17,London,12
1101,1940-04-22,London,9
1102,1940-04-03,London,6
1103,1939-09-02,Coventry,8
1104,1940-02-19,Birmingham,10
1105,1939-10-04,Birmingham,8
1106,1940-03-06,Birmingham,4
1107,1939-11-01,Birmingham,4
1108,1940-02-01,Birmingham,6
1109,1939-11-21,London,14
1110,1940-01-10,Coventry,10
1111,1939-11-16,Manchester,7
1112,1940-04-30,Liverpool,13
1113,1939-11-26,Birmingham,10
1114,1940-02-05,Manchester,14
1115,1939-10-03,London,10
1116,1939-09-22,London,9
1117,1939-11-23,Liverpool,8
1118,1940-02-14,Birmingham,10
1119,1940-01-26,Liverpool,11
1120,1940-03-29,Liverpool,9
1121,1939-09-01,Manchester,10
1122,1940-01-02,Coventry,5
1123,1939-09-25,Manchester,10
1124,1939-11-04,London,7
1125,1939-11-22,Coventry,10
1126,1940-01-26,London,7
1127,1940-03-03,London,9
1128,1940-01-28,Birmingham,7
1129,1940-05-05,Manchester,10
1130,1939-09-14,Liverpool,8
1131,1940-02-05,Manchester,13
1132,1940-04-03,Manchester,9
1133,1940-02-25,Manchester,11
1134,1940-03-03,Manchester,13
1135,1939-09-13,Birmingham,7
1136,1940-04-11,Birmingham,4
1137,1939-11-26,Birmingham,15
1138,1939-12-16,Birmingham,4
1139,1940-05-09,Birmingham,14
1140,1940-04-01,London,13
1141,1939-10-13,Liverpool,7
1142,1940-01-23,Coventry,8
1143,1939-10-20,Coventry,6
1144,1940-01-15,Birmingham,10
1145,1940-02-18,Coventry,6
1146,1940-01-15,Coventry,8
1147,1939-11-06,Birmingham,12
1148,1939-12-31,London,8
1149,1940-04-20,Liverpool,6
1150,1940-01-14,Liverpool,7
1151,1940-01-05,Manchester,7
1152,1940-02-17,Liverpool,6
1153,1939-09-12,Manchester,6
1154,1939-12-06,Liverpool,13
1155,1939-10-21,Coventry,10
1156,1940-03-15,Liverpool,13
1157,1939-12-18,Liverpool,8
1158,1940-02-13,Coventry,11
1159,1939-09-30,Manchester,8
1160,1940-03-09,Coventry,5
1161,1940-02-16,Coventry,9
1162,1939-12-28,Birmingham,10
1163,1940-05-04,Liverpool,4
1164,1940-02-15,Liverpool,12
1165,1940-02-09,Liverpool,6
1166,1939-10-23,Liverpool,10
1167,1939-11-14,London,10
1168,1940-01-30,Coventry,8
1169,1940-01-05,Liverpool,12
1170,1940-02-05,London,17
1171,1939-11-09,Manchester,11
1172,1939-12-17,Birmingham,7
1173,1939-12-19,Manchester,9
1174,1940-02-22,Manchester,10
1175,1940-03-16,Coventry,13
1176,1940-05-02,Manchester,6
1177,1939-09-04,Coventry,7
1178,1940-04-19,London,4
1179,1940-02-25,Coventry,12
1180,1939-10-28,London,7
1181,1940-01-15,Manchester,4
1182,1940-01-15,Manchester,6
1183,1940-04-23,Manchester,11
1184,1940-04-13,Liverpool,7
1185,1940-04-13,Liverpool,8
1186,1940-03-31,Liverpool,10
1187,1940-02-20,Liverpool,8
1188,1940-05-03,Manchester,10
1189,1939-12-08,Coventry,14
1190,1939-10-19,Birmingham,13
1191,1939-10-18,Liverpool,6
1192,1939-11-20,Liverpool,17
1193,1939-12-24,Manchester,8
1194,1939-11-07,London,9
1195,1940-02-27,Coventry,11
1196,1940-03-10,Liverpool,6
1197,1940-04-15,Liverpool,17
1198,1940-02-24,London,8
1199,1939-11-07,Manchester,10
1200,1940-04-08,Coventry,9
1201,1939-09-19,London,4
1202,1940-04-18,Birmingham,10
1203,1940-05-02,Manchester,7
1204,1939-10-02,Coventry,11
1205,1940-03-05,Birmingham,6
1206,1939-12-09,Manchester,6
1207,1939-12-22,Birmingham,7
1208,1940-02-01,Liverpool,9
1209,1940-05-01,Coventry,9
1210,1940-04-07,Manchester,7
1211,1940-02-25,Coventry,8
1212,1940-04-07,Coventry,10
1213,1939-09-23,London,10
1214,1940-01-15,Manchester,10
1215,1940-05-09,Coventry,6
1216,1940-04-27,Liverpool,10
1217,1939-12-12,Liverpool,15
1218,1940-02-25,Birmingham,10
1219,1940-03-16,Birmingham,7
1220,1939-12-29,Birmingham,7
1221,1940-04-08,Liverpool,10
1222,1940-05-06,Liverpool,10
1223,1940-01-22,London,13
1224,1940-04-30,Coventry,11
1225,1939-10-12,Manchester,9
1226,1939-11-17,Birmingham,11
1227,1939-11-11,Coventry,7
1228,1939-12-17,Birmingham,9
1229,1939-12-10,Birmingham,6
1230,1939-09-17,Liverpool,12
1231,1940-02-11,London,12
1232,1940-01-11,Birmingham,7
1233,1940-04-10,London,9
1234,1940-02-15,London,7
1235,1939-10-05,London,15
1236,1939-10-26,Birmingham,6
1237,1939-11-20,Manchester,5
1238,1940-05-10,Manchester,1
1239,1939-11-09,London,14
1240,1939-12-11,London,10
1241,1939-10-11,Liverpool,3
1242,1939-09-11,Birmingham,7
1243,1940-04-07,Manchester,6
1244,1940-03-22,London,7
1245,1939-10-31,Birmingham,11
1246,1940-03-06,Manchester,10
1247,1939-10-13,Birmingham,8
1248,1940-02-27,Birmingham,15
1249,1939-09-20,Manchester,11
1250,1940-03-02,London,9
1251,1940-01-29,Birmingham,12
1252,1939-11-19,Birmingham,9
1253,1939-11-04,Manchester,10
1254,1940-01-05,Coventry,8
1255,1940-01-06,Liverpool,10
1256,1939-12-16,Coventry,11
1257,1940-03-26,Coventry,2
1258,1940-05-01,Manchester,9
1259,1939-11-26,Manchester,9
1260,1939-12-28,Coventry,7
1261,1939-09-29,Liverpool,8
1262,1940-04-17,Manchester,12
1263,1939-10-08,Manchester,8
1264,1939-11-25,Coventry,10
1265,1939-10-29,Manchester,13
1266,1939-11-21,Liverpool,8
1267,1939-12-27,Coventry,16
1268,1939-12-08,Birmingham,8
1269,1939-09-08,Coventry,7
1270,1939-09-24,Coventry,9
1271,1939-11-09,London,9
1272,1940-01-04,Birmingham,10
1273,1940-03-12,London,3
1274,1939-11-09,Liverpool,10
1275,1940-03-03,Manchester,6
1276,1939-10-02,Birmingham,7
1277,1940-03-20,London,6
1278,1939-10-15,Birmingham,9
1279,1939-10-01,Liverpool,9
1280,1939-11-10,Coventry,10
1281,1940-03-08,London,8
1282,1939-09-08,Birmingham,8
1283,1940-03-07,Coventry,9
1284,1940-03-23,Manchester,8
1285,1939-10-24,Birmingham,8
1286,1940-03-07,Coventry,6
1287,1940-01-11,Liverpool,11
1288,1939-12-04,London,9
1289,1939-12-26,Manchester,10
1290,1940-03-28,Liverpool,7
1291,1940-04-07,Coventry,8
1292,1939-10-31,Coventry,10
1293,1940-04-10,Liverpool,3
1294,1939-10-19,Liverpool,10
1295,1940-04-26,Coventry,9
1296,1939-12-16,London,11
1297,1940-02-04,Manchester,4
1298,1939-12-24,Manchester,8
1299,1939-12-16,Birmingham,6
1300,1940-03-15,Liverpool,11
1301,1939-09-29,Liverpool,12
1302,1939-11-15,Birmingham,9
1303,1940-02-21,London,8
1304,1939-09-15,Coventry,11
1305,1940-04-22,Birmingham,8
1306,1940-01-13,London,9
1307,1939-09-04,Liverpool,7
1308,1939-12-08,Liverpool,6
1309,1940-01-27,Manchester,4
1310,1940-03-21,Birmingham,15
1311,1939-09-14,Liverpool,11
1312,1940-01-18,Birmingham,8
1313,1940-01-20,Manchester,10
1314,1940-03-16,Manchester,3
1315,1939-11-08,Liverpool,3
1316,1939-11-27,Birmingham,13
1317,1940-05-01,Manchester,7
1318,1940-04-04,Manchester,11
1319,1939-10-06,London,7
1320,1940-01-22,London,7
1321,1939-11-13,Birmingham,7
1322,1940-04-13,Coventry,9
1323,1940-01-07,London,12
1324,1940-01-30,London,11
1325,1939-12-19,Manchester,9
1326,1939-10-15,London,9
1327,1940-03-07,Birmingham,10
1328,1939-09-15,Coventry,11
1329,1939-11-11,London,7
1330,1940-05-04,London,5
1331,1940-04-16,Liverpool,10
1332,1939-11-10,Manchester,11
1333,1939-11-15,Coventry,6
1334,1939-09-24,London,11
1335,1939-12-17,Liverpool,13
1336,1940-01-06,Birmingham,7
1337,1940-03-01,Birmingham,11
1338,1940-01-25,Birmingham,4
1339,1939-09-18,London,8
1340,1939-11-17,Manchester,6
1341,1940-02-17,Manchester,14
1342,1940-04-25,Coventry,8
1343,1940-02-12,London,8
1344,1940-02-20,Manchester,12
1345,1939-10-15,Coventry,11
1346,1939-10-26,Liverpool,9
1347,1940-04-12,Manchester,10
1348,1940-01-03,Birmingham,9
1349,1939-09-18,Manchester,9
1350,1939-09-07,London,9
1351,1940-02-24,Birmingham,6
1352,1940-04-01,London,7
1353,1939-09-12,London,11
1354,1939-12-05,Liverpool,11
1355,1940-05-03,Coventry,13
1356,1940-03-03,London,12
1357,1939-10-08,Manchester,9
1358,1939-09-30,Manchester,6
1359,1940-05-06,Coventry,11
1360,1940-03-24,Coventry,12
1361,1940-01-07,Manchester,10
1362,1939-11-26,Coventry,7
1363,1940-03-17,London,10
1364,1939-12-17,Birmingham,10
1365,1940-05-01,Manchester,7
1366,1939-11-19,Liverpool,11
1367,1940-02-15,Manchester,9
1368,1939-11-28,Liverpool,11
1369,1940-03-06,Manchester,17
1370,1940-04-12,Liverpool,7
1371,1939-11-01,Liverpool,3
1372,1940-02-12,London,11
1373,1940-02-20,Coventry,5
1374,1939-12-02,Manchester,3
1375,1940-01-09,Manchester,6
1376,1940-01-10,Coventry,9
1377,1939-10-16,Coventry,14
1378,1939-11-20,Coventry,7
1379,1939-10-11,Birmingham,9
1380,1939-11-11,Manchester,8
1381,1939-11-19,Coventry,10
1382,1939-11-10,Birmingham,7
1383,1940-04-25,Liverpool,11
1384,1939-10-27,Liverpool,7
1385,1939-09-08,Coventry,12
1386,1939-10-22,Birmingham,6
1387,1939-12-20,London,5
1388,1940-01-17,London,5
1389,1939-10-18,Coventry,9
1390,1940-01-10,Liverpool,6
1391,1939-12-24,Coventry,13
1392,1939-11-08,Manchester,9
1393,1939-11-11,Liverpool,7
1394,1940-01-25,Manchester,13
1395,1940-03-02,London,7
1396,1939-11-09,Coventry,3
1397,1939-10-11,Coventry,20
1398,1940-01-12,Birmingham,11
1399,1939-11-16,Birmingham,2
1400,1940-05-10,Coventry,6
1401,1940-05-04,Coventry,6
1402,1940-02-02,Coventry,10
1403,1940-03-20,Birmingham,9
1404,1939-10-23,Coventry,15
1405,1940-01-11,Liverpool,8
1406,1939-09-24,Coventry,8
1407,1940-03-17,Manchester,12
1408,1939-09-01,Coventry,12
1409,1939-11-12,London,11
1410,1939-10-13,London,12
1411,1940-04-27,Manchester,4
1412,1939-10-14,Birmingham,13
1413,1940-02-08,Birmingham,8
1414,1940-02-28,Manchester,9
1415,1940-04-18,Liverpool,4
1416,1939-09-15,Birmingham,4
1417,1940-03-04,Coventry,10
1418,1939-11-14,Manchester,10
1419,1939-12-05,Manchester,9
1420,1939-11-18,Birmingham,7
1421,1939-10-17,Manchester,9
1422,1940-02-02,Coventry,9
1423,1940-03-16,Coventry,9
1424,1940-02-18,Liverpool,6
1425,1940-01-29,Manchester,7
1426,1940-02-15,Birmingham,8
1427,1939-09-24,Liverpool,12
1428,1939-09-23,London,6
1429,1939-10-03,Coventry,10
1430,1940-03-25,London,10
1431,1940-04-14,London,15
1432,1940-04-25,Liverpool,7
1433,1940-01-26,London,4
1434,1939-09-01,Liverpool,7
1435,1940-01-12,Liverpool,8
1436,1940-01-11,Birmingham,9
1437,1940-01-09,Coventry,9
1438,1939-09-17,London,10
1439,1940-03-06,Birmingham,3
1440,1940-03-28,Liverpool,8
1441,1939-11-29,London,17
1442,1939-10-01,London,12
1443,1940-02-08,Manchester,9
1444,1940-04-12,Manchester,6
1445,1939-12-28,Birmingham,9
1446,1940-03-14,Liverpool,6
1447,1939-11-23,Birmingham,7
1448,1939-09-24,London,7
1449,1939-12-24,Birmingham,11
1450,1940-04-08,Liverpool,10
1451,1939-12-12,Liverpool,11
1452,1939-12-29,Liverpool,8
1453,1940-01-17,London,9
1454,1939-12-16,London,7
1455,1939-11-15,Birmingham,5
1456,1939-09-03,Liverpool,7
1457,1939-12-02,Manchester,11
1458,1939-09-09,Coventry,8
1459,1939-11-29,London,9
1460,1940-03-09,Coventry,9
1461,1940-02-27,Liverpool,8
1462,1939-09-26,Liverpool,8
1463,1939-10-12,Manchester,6
1464,1939-11-27,Liverpool,7
1465,1939-09-10,Liverpool,13
1466,1940-02-10,Liverpool,16
1467,1940-05-07,Liverpool,12
1468,1939-10-09,Liverpool,11
1469,1940-01-26,Manchester,10
1470,1940-04-03,Coventry,10
1471,1940-02-19,Coventry,11
1472,1940-01-19,Birmingham,7
1473,1939-10-18,Manchester,11
1474,1940-03-28,Birmingham,9
1475,1940-05-04,London,7
1476,1940-04-03,Liverpool,14
1477,1939-10-15,Birmingham,6
1478,1939-10-05,Liverpool,11
1479,1940-03-23,Liverpool,19
1480,1939-11-24,Manchester,9
1481,1939-12-03,London,11
1482,1940-01-15,Birmingham,6
1483,1940-01-30,Manchester,12
1484,1939-09-03,Coventry,13
1485,1940-04-07,Liverpool,8
1486,1940-03-08,Coventry,4
1487,1939-09-05,Coventry,10
1488,1940-02-20,Liverpool,9
1489,1939-10-09,Manchester,12
1490,1940-04-08,Birmingham,11
1491,1939-09-14,London,11
1492,1939-09-17,London,8
1493,1939-10-21,London,8
1494,1939-09-28,London,10
1495,1940-01-15,Liverpool,11
1496,1940-05-05,Birmingham,11
1497,1939-10-03,Birmingham,9
1498,1939-12-27,Birmingham,10
1499,1939-11-19,Manchester,9
1500,1940-02-17,Manchester,10
1501,1940-02-01,Manchester,10
1502,1939-11-12,Birmingham,10
1503,1940-01-07,Coventry,5
1504,1940-04-13,Coventry,9
1505,1939-10-19,Birmingham,12
1506,1940-02-25,Birmingham,10
1507,1939-11-22,Manchester,7
1508,1939-09-20,Coventry,14
1509,1939-12-16,Birmingham,3
1510,1939-09-09,Birmingham,7
1511,1940-02-25,Birmingham,16
1512,1939-11-23,Coventry,8
1513,1940-03-24,Liverpool,8
1514,1939-10-12,Birmingham,12
1515,1939-11-05,Manchester,10
1516,1939-12-18,London,4
1517,1939-12-17,Birmingham,6
1518,1940-02-23,Liverpool,10
1519,1939-10-07,Coventry,5
1520,1939-11-20,Liverpool,9
1521,1940-03-14,Coventry,10
1522,1939-11-23,Liverpool,15
1523,1940-04-07,Manchester,6
1524,1940-01-07,Manchester,11
1525,1939-12-23,London,7
1526,1940-01-31,Coventry,11
1527,1940-03-20,Birmingham,14
1528,1940-02-24,Manchester,12
1529,1940-04-08,Liverpool,7
1530,1940-02-08,Liverpool,6
1531,1940-05-05,Manchester,11
1532,1940-04-05,Birmingham,10
1533,1939-12-29,Birmingham,10
1534,1939-12-27,Birmingham,9
1535,1940-04-25,Coventry,9
1536,1940-04-26,Manchester,4
1537,1939-11-13,Birmingham,10
1538,1939-10-09,Liverpool,5
1539,1940-02-09,Coventry,9
1540,1940-04-11,Manchester,12
1541,1939-10-26,Coventry,5
1542,1940-04-09,Manchester,8
1543,1939-11-07,Manchester,12
1544,1939-11-05,Liverpool,9
1545,1940-02-03,Coventry,9
1546,1939-09-15,Liverpool,10
1547,1940-02-27,Coventry,9
1548,1940-01-06,Coventry,13
1549,1939-12-17,Coventry,10
1550,1940-01-01,Manchester,11
1551,1939-09-01,Coventry,13
1552,1939-12-29,London,5
1553,1940-01-18,Birmingham,10
1554,1940-02-21,Birmingham,15
1555,1940-03-01,Liverpool,9
1556,1940-03-06,London,5
1557,1939-10-22,Liverpool,6
1558,1940-05-01,Manchester,10
1559,1939-09-19,Liverpool,4
1560,1939-11-28,London,5
1561,1940-01-08,Liverpool,9
1562,1939-09-10,Manchester,4
1563,1940-04-05,London,5
1564,1940-04-16,Coventry,11
1565,1940-02-29,Manchester,12
1566,1940-04-08,Manchester,10
1567,1939-10-02,Liverpool,6
1568,1940-02-03,London,12
1569,1940-05-09,London,5
1570,1939-12-11,Manchester,12
1571,1940-04-08,Liverpool,12
1572,1940-02-24,Liverpool,11
1573,1939-11-28,Coventry,7
1574,1939-09-02,Manchester,9
1575,1939-09-05,London,13
1576,1939-09-15,London,7
1577,1940-03-17,Coventry,10
1578,1940-01-21,Coventry,7
1579,1940-04-22,Coventry,12
1580,1939-11-10,Coventry,8
1581,1940-03-08,Birmingham,6
1582,1939-10-20,Birmingham,16
1583,1940-03-17,Birmingham,15
1584,1939-12-28,Coventry,8
1585,1939-11-07,London,14
1586,1939-09-30,Birmingham,10
1587,1940-03-08,Liverpool,13
1588,1940-01-22,Liverpool,10
1589,1939-11-20,London,15
1590,1940-04-29,Birmingham,11
1591,1939-12-07,Birmingham,7
1592,1940-05-08,Manchester,8
1593,1939-12-19,London,14
1594,1939-11-25,Birmingham,7
1595,1940-05-02,Coventry,11
1596,1939-12-17,London,6
1597,1940-02-18,Birmingham,9
1598,1940-03-18,Birmingham,9
1599,1939-10-23,Liverpool,11
1600,1939-09-22,Coventry,10
1601,1939-10-17,Manchester,12
1602,1939-12-05,Coventry,4
1603,1940-04-07,Manchester,8
1604,1940-01-23,Liverpool,8
1605,1939-11-25,London,10
1606,1940-02-07,Coventry,7
1607,1939-09-09,Liverpool,5
1608,1940-05-08,London,10
1609,1939-10-10,Coventry,11
1610,1939-10-06,Liverpool,14
1611,1940-01-05,Birmingham,12
1612,1940-04-21,London,9
1613,1940-04-11,Liverpool,12
1614,1939-10-23,Coventry,6
1615,1940-01-15,Birmingham,8
1616,1939-10-07,Coventry,7
1617,1939-09-26,Birmingham,7
1618,1940-01-16,Birmingham,8
1619,1939-11-19,Coventry,7
1620,1940-02-02,Coventry,9
1621,1940-04-09,Liverpool,11
1622,1939-09-09,Coventry,7
1623,1939-12-26,London,7
1624,1940-03-14,Manchester,12
1625,1940-01-29,London,1
1626,1939-11-24,Manchester,5
1627,1940-02-24,London,11
1628,1939-11-04,London,11
1629,1940-02-26,Manchester,11
1630,1939-09-03,Coventry,14
1631,1939-10-17,Liverpool,6
1632,1940-05-06,Liverpool,14
1633,1940-03-10,Liverpool,10
1634,1939-09-11,Birmingham,11
1635,1940-05-03,Coventry,11
1636,1940-01-25,Manchester,9
1637,1939-10-12,Birmingham,11
1638,1940-02-22,Birmingham,13
1639,1940-02-13,Manchester,7
1640,1940-03-07,Coventry,5
1641,1940-01-30,Birmingham,13
1642,1939-09-30,London,13
1643,1940-03-22,Liverpool,9
1644,1940-03-21,Coventry,14
